Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Semana;Duração;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP07;IC2;18;42;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP07;IC2;18;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP07;IC2;18;40;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP04;EIC1;42;43;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP04;EIC1;42;42;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP04;EIC1;42;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP04;EIC1;42;40;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP04;EIC1;42;39;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;39;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LSS-PL;Análise de Dados Descritiva;02848TP02;SS-PL-B1;25;39;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2PL01;MPDRHA1;35;51;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2PL01;MPDRHA1;35;50;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2PL01;MPDRHA1;35;49;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2PL01;MPDRHA1;35;48;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2PL01;MPDRHA1;35;47;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;49;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP08;SA1;31;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;51;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;50;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;49;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;43;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;42;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;40;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LEI, LEI-PL, LIGE, LIGE-PL, METI;Engenharia de Software I;L5105-1TP06;IC1;38;39;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MC;Análise da Informação Contabilística;M8470TP01;MContA1;37;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;51;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;49;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;48;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;47;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;46;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;45;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;44;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;43;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;42;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;41;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;40;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LFC;Informática de Gestão;L0718TP02;FCA1;32;39;01:30:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2TP02;MPDRHA1;35;51;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
MPDRH;Estatística e Análise de Dados;00198-2TP02;MPDRHA1;35;50;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LS;Análise de Dados em Ciências Sociais - Descritiva;L5400-2TP09;SA2;26;46;01:30:00;Sala de Aulas normal;0S02;41;Horário sala visível portal público, Laboratório de Informática
PGIAO, MIASIC, MIG;Sistemas Colaborativos;00707-2T01;PGIAOA1, MIGB1, MIGA1;29;41;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
PGIAO, MIASIC, MIG;Sistemas Colaborativos;00707-2T01;PGIAOA1, MIGB1, MIGA1;29;40;02:00:00;Laboratório de Informática;0S02;41;Horário sala visível portal público, Laboratório de Informática
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;51;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;49;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;48;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;47;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;46;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;45;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;44;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;43;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;42;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;41;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;40;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LHMC;A Europa e o Mundo Entre as Guerras;L5180TP02;HMCC1;36;39;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LIGE;Gestão de Sistemas de Informação;L6049TP03;ID1;57;39;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;50;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;49;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;48;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;47;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;46;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;45;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;44;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;43;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;42;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;41;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LG;Introdução à Gestão;L0520-2PL09;GA3;35;40;01:30:00;Sala de Aulas normal;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
